Datum,Kl,Essingeleden,Hornsgatan innerstadsgata,Sveav�gen innerstadsgata,Uppsala innerstadsgata,Torkel Knutssonsgatan t�tort,Norr Malma landsbygd,Folkungagatan innerstadsgata,Uppsala t�tort,
2015-07-12,04:00,4.77325,9.90274,6.14725,4.77899,6.89574,0,0,4.00324,
2015-07-12,05:00,5.88774,8.61974,6.35674,4.25375,7.43124,0,0,3.27525,
2015-07-12,06:00,6.61375,9.49324,6.35224,5.17124,7.23774,0,0,2.85649,
2015-07-12,07:00,4.83424,8.131,7.03224,5.21525,6.27999,0,0,3.564,
2015-07-12,08:00,4.26599,6.896,2.77275,6.29649,4.75124,0,0,5.3605,
2015-07-12,09:00,5.89825,12.3525,0.530557,7.10849,6.6195,0,0,5.78974,
2015-07-12,10:00,8.10149,5.60425,1.91885,5.38899,4.61449,0,0,1.39575,
2015-07-12,11:00,6.32399,8.55974,3.99174,2.48112,5.86074,0,0,1.96081,
2015-07-12,12:00,5.83775,9.73073,3.05149,4.83875,6.657,0,0,5.72399,
2015-07-12,13:00,4.686,5.66149,2.6971,1.89435,6.68524,0,0,2.643,
2015-07-12,14:00,9.2175,7.93399,4.88174,4.53725,7.03899,0,0,4.00825,
2015-07-12,15:00,7.27649,8.24223,4.90724,3.58224,7.99524,0,0,3.67825,
2015-07-12,16:00,6.55675,7.938,6.95149,4.34724,7.65774,0,0,3.70124,
2015-07-12,17:00,6.29025,8.47049,5.22174,4.41325,8.34499,0,0,3.53125,
2015-07-12,18:00,6.84999,6.922,5.41675,4.09425,5.37699,0,0,1.90807,
2015-07-12,19:00,4.61099,6.22824,3.87975,2.92125,5.94574,0,0,2.66775,
2015-07-12,20:00,4.15324,6.90775,2.50107,2.578,4.37325,0,0,1.2929,
2015-07-12,21:00,5.1935,6.34224,2.12942,4.27774,5.18575,0,0,3.984,
2015-07-12,22:00,6.1255,1.02197,3.18425,5.71649,4.23724,0,0,5.66525,
2015-07-12,23:00,2.0275,3.115,3.32075,3.95275,3.9865,0,0,3.55775,
2015-07-13,00:00,3.02525,5.23824,3.7165,5.54475,3.827,0,0,3.76475,
2015-07-13,01:00,3.16825,4.01025,2.15995,4.22275,3.98675,0,0,3.98275,
2015-07-13,02:00,1.84952,5.08875,2.8825,3.616,4.33899,0,0,2.97174,
2015-07-13,03:00,2.55702,5.5975,0.837799,4.42149,4.05699,0,0,3.668,
2015-07-13,04:00,2.573,5.76749,2.62395,4.45625,4.505,0,0,6.382,
2015-07-13,05:00,1.55032,2.23225,0.249025,4.37274,2.82775,0,0,5.04224,
2015-07-13,06:00,3.21999,6.64249,2.41325,3.988,4.01025,0,0,3.84824,
2015-07-13,07:00,4.94199,6.11925,2.44749,4.384,4.18549,0,0,1.89175,
2015-07-13,08:00,8.16223,8.14449,4.52499,6.15224,5.14275,0,0,3.14575,
2015-07-13,09:00,7.85774,9.08598,2.3685,5.17474,4.28724,0,0,3.03225,
2015-07-13,10:00,6.659,8.47849,2.423,4.36724,2.21125,0,0,3.2365,
2015-07-13,11:00,7.95899,9.15198,3.19675,5.31499,4.62475,0,0,2.41105,
2015-07-13,12:00,4.95674,5.563,3.12075,4.52024,3.68449,0,0,2.768,
2015-07-13,13:00,5.58424,5.26724,3.74325,6.12724,4.48699,0,0,3.8955,
2015-07-13,14:00,7.0715,8.46724,4.6825,4.43124,5.77249,0,0,0.13455,
2015-07-13,15:00,5.05499,11.9505,4.55274,4.34149,5.68199,0,0,1.9936,
2015-07-13,16:00,5.92749,8.21599,3.81924,5.8335,5.355,0,0,3.664,
2015-07-13,17:00,3.792,8.10149,4.18874,5.78874,5.63049,0,0,3.41975,
2015-07-13,18:00,6.52399,7.15224,3.90375,5.53874,4.78999,0,0,4.35825,
2015-07-13,19:00,7.24024,12.622,6.07649,5.19199,7.12149,0,0,5.19824,
2015-07-13,20:00,7.2375,10.1267,10.2165,5.3615,7.82774,0,0,4.25249,
2015-07-13,21:00,7.81075,7.27025,9.39473,5.58824,5.49625,0,0,6.92874,
2015-07-13,22:00,6.69099,8.26823,8.13399,6.27149,5.95874,0,0,8.04199,
2015-07-13,23:00,5.57249,7.74224,5.91274,7.23149,6.95674,0,0,7.72999,
2015-07-14,00:00,6.14774,6.64549,6.71075,6.3765,6.56224,0,0,8.53374,
2015-07-14,01:00,4.53574,7.42549,6.20599,5.58224,5.11674,0,0,5.92474,
2015-07-14,02:00,4.22949,6.81874,-0.144466,6.82974,5.30875,0,0,5.26199,
2015-07-14,03:00,3.81525,5.72099,2.46,5.63725,5.05174,0,0,4.51324,
2015-07-14,04:00,4.74874,7.44199,4.15599,5.586,10.8245,0,0,7.34799,
2015-07-14,05:00,5.25424,6.78349,4.86849,4.2755,5.57024,0,0,5.46774,
2015-07-14,06:00,3.89975,7.49874,4.48249,6.44174,4.75275,0,0,5.94875,
2015-07-14,07:00,6.0965,9.64198,6.439,7.31249,7.7495,0,0,6.33949,
2015-07-14,08:00,8.03473,10.6032,7.03774,10.7862,7.82024,0,0,6.12325,
2015-07-14,09:00,3.205,10.4682,6.47224,8.69824,3.88575,0,0,4.52425,
2015-07-14,10:00,-0.127825,6.38474,1.05805,5.99725,4.09024,0,0,4.19749,
2015-07-14,11:00,7.67649,8.50848,4.60049,4.99049,6.77775,0,0,3.20774,
2015-07-14,12:00,8.81898,8.60548,3.021,4.09024,6.32124,0,0,4.643,
2015-07-14,13:00,5.40399,5.48349,5.74474,5.91074,6.48299,0,0,6.62949,
2015-07-14,14:00,4.01124,10.8035,6.96024,5.41149,9.08023,0,0,5.04124,
2015-07-14,15:00,12.4125,16.365,7.01724,7.22049,8.493,0,0,7.51649,
2015-07-14,16:00,16.523,9.06549,12.3087,13.1875,8.52673,0,0,10.5445,
2015-07-14,17:00,9.52673,9.22998,8.61874,8.67249,8.22198,0,0,8.63748,
2015-07-14,18:00,6.05249,6.76499,12.5192,7.39849,5.75249,0,0,10.6657,
2015-07-14,19:00,18.815,28.835,22.07,7.32849,14.47,0,0,8.92998,
2015-07-14,20:00,13.16,9.41449,11.2177,11.125,8.32999,0,0,15.435,
2015-07-14,21:00,4.47524,13.4992,10.697,10.735,6.34049,0,0,7.65499,
2015-07-14,22:00,5.38322,9.82224,6.42085,6.98499,6.52549,0,0,8.40248,
2015-07-14,23:00,2.334,5.37199,5.65824,5.75324,6.81049,0,0,5.93175,
2015-07-15,00:00,4.44199,7.54399,5.58824,6.84149,5.50349,0,0,7.19424,
2015-07-15,01:00,5.16074,6.24699,5.17825,6.3475,6.16924,0,0,5.92075,
2015-07-15,02:00,4.48599,8.29124,5.94924,6.45374,6.43825,0,0,5.12524,
2015-07-15,03:00,1.34947,7.01924,7.74674,5.28874,6.79074,0,0,4.62999,
2015-07-15,04:00,8.49748,9.17273,9.08923,4.6525,7.25074,0,0,4.645,
2015-07-15,05:00,7.88499,7.56349,6.74674,6.40424,10.2585,0,0,6.1245,
2015-07-15,06:00,8.90149,10.785,7.15324,6.97275,8.39099,0,0,7.67849,
2015-07-15,07:00,7.27625,12.3425,8.086,7.94849,8.62074,0,0,6.29399,
2015-07-15,08:00,8.14548,12.06,17.8,9.08273,8.47473,0,0,8.53799,
2015-07-15,09:00,7.41724,8.08324,9.18698,8.79449,5.64774,0,0,8.70525,
2015-07-15,10:00,3.65485,7.93749,2.44625,4.0425,6.98249,0,0,4.34399,
2015-07-15,11:00,8.65749,9.94598,10.9497,2.82375,6.49349,0,0,4.07949,
2015-07-15,12:00,10.3997,12.4435,9.67474,1.2648,7.42549,0,0,0.389125,
2015-07-15,13:00,8.10999,6.45049,7.64749,3.89075,5.39974,0,0,1.9155,
2015-07-15,14:00,9.72348,11.188,4.26099,5.338,7.24924,0,0,6.29499,
2015-07-15,15:00,13.834,10.4665,12.3567,6.39649,5.90949,0,0,4.88574,
2015-07-15,16:00,14.1875,19.52,10.9482,5.82874,10.9947,0,0,5.55125,
2015-07-15,17:00,9.61148,15.0632,9.79999,3.53225,10.496,0,0,3.71507,
2015-07-15,18:00,-0.222299,8.88774,11.4307,7.10825,5.39674,0,0,6.29974,
2015-07-15,19:00,10.8235,13.5025,13.4042,6.08274,8.55324,0,0,5.85299,
2015-07-15,20:00,4.79385,13.1575,7.60749,6.83475,9.03773,0,0,6.85649,
2015-07-15,21:00,6.58949,10.719,1.059,2.529,7.49649,0,0,1.95045,
2015-07-15,22:00,4.96525,8.76924,5.33474,3.67825,7.59974,0,0,4.28249,
2015-07-15,23:00,6.74374,9.64124,4.4865,4.41824,7.77774,0,0,4.95499,
2015-07-16,00:00,7.99725,11.9775,8.26648,3.56,7.50249,0,0,2.8095,
2015-07-16,01:00,5.05924,8.96823,6.481,2.14595,5.18199,0,0,1.46492,
2015-07-16,02:00,5.03049,10.9832,7.11199,2.95975,6.00224,0,0,2.2199,
2015-07-16,03:00,6.80949,9.63774,6.41624,2.7375,7.88449,0,0,3.0195,
2015-07-16,04:00,4.76424,9.48799,9.52473,3.12625,7.89499,0,0,3.0225,
2015-07-16,05:00,7.41875,8.04549,6.84349,3.81699,8.63548,0,0,5.13149,
2015-07-16,06:00,6.22599,8.72798,5.397,3.535,7.02049,0,0,3.1635,
2015-07-16,07:00,5.41074,8.08524,5.86749,3.13425,5.20249,0,0,2.27875,
2015-07-16,08:00,4.81294,9.03999,6.08675,4.32774,4.8895,0,0,2.41587,
2015-07-16,09:00,3.9525,6.80499,5.4005,6.43624,5.68874,0,0,5.56674,
2015-07-16,10:00,4.688,4.60075,5.19049,6.04724,4.07899,0,0,4.75475,
2015-07-16,11:00,3.3315,7.20649,5.80824,2.63675,3.0545,0,0,-1.1939,
2015-07-16,12:00,3.91175,8.20273,4.90924,2.99875,4.74024,0,0,1.83527,
2015-07-16,13:00,5.87125,5.82524,2.29675,3.728,7.50994,0,0,3.33725,
2015-07-16,14:00,6.7755,8.53049,2.97075,7.55199,8.91273,0,0,0,
2015-07-16,15:00,4.10175,2.163,3.287,4.38349,2.0255,0,0,3.4047,
2015-07-16,16:00,6.37599,5.29399,4.76824,0.530723,3.72425,0,0,-0.802124,
2015-07-16,17:00,6.02324,7.63574,10.3425,5.41975,3.33572,0,0,3.428,
2015-07-16,18:00,6.06075,14.2325,7.88474,7.17324,3.96757,0,0,5.35325,
2015-07-16,19:00,7.022,11.1987,4.16319,3.30775,2.78187,0,0,2.40082,
2015-07-16,20:00,0.571924,8.36499,2.04975,1.673,5.04324,0,0,2.632,
2015-07-16,21:00,2.68837,14.65,6.49939,2.25775,7.08199,0,0,3.07775,
2015-07-16,22:00,5.9135,6.26875,2.68125,2.63354,3.3791,0,0,1.5075,
2015-07-16,23:00,2.92575,5.11649,3.14387,3.675,4.37424,0,0,2.62525,
2015-07-17,00:00,0,1.17333,-2.31133,2.4773,0,0,0,2.04282,
2015-07-17,01:00,4.25524,5.27525,1.52677,0.18595,1.044,0,0,1.35445,
2015-07-17,02:00,1.78825,2.56547,2.82375,0.646199,3.2875,0,0,0.660799,
2015-07-17,03:00,1.32627,2.3365,3.25525,1.50532,0.726324,0,0,2.3335,
2015-07-17,04:00,-1.2417,-0.00452298,-1.29015,1.85325,-1.626,0,0,1.16172,
2015-07-17,05:00,2.42525,2.63,0.933999,1.93582,0.868806,0,0,0.901349,
2015-07-17,06:00,3.64125,4.85899,4.40074,1.9285,2.54575,0,0,1.55036,
2015-07-17,07:00,2.61025,0.00940013,1.23375,3.6155,1.41977,0,0,0.720999,
2015-07-17,08:00,2.29825,0.498425,0.995549,2.5015,2.33375,0,0,-1.0322,
2015-07-17,09:00,2.767,4.1655,1.18867,2.47675,1.99487,0,0,1.07025,
2015-07-17,10:00,3.991,3.9035,5.61449,2.9565,4.05949,0,0,0.530149,
2015-07-17,11:00,3.2815,7.89849,4.74424,3.58075,3.49625,0,0,1.26285,
2015-07-17,12:00,3.6405,5.8745,3.07199,5.65125,3.99224,0,0,3.1855,
2015-07-17,13:00,3.4215,4.17324,3.5475,2.01575,3.47075,0,0,1.75175,
2015-07-17,14:00,4.60874,8.83398,4.6085,4.76999,4.70824,0,0,1.41867,
2015-07-17,15:00,3.77,4.8062,3.8545,4.52399,3.364,0,0,2.53925,
2015-07-17,16:00,3.37424,4.86299,3.71575,6.1125,3.21725,0,0,3.82624,
2015-07-17,17:00,6.65974,7.01824,3.55424,3.73375,4.75524,4.89799,0,2.45225,
2015-07-17,18:00,4.92449,7.04524,4.47174,3.5925,5.31324,5.46899,0,4.36349,
2015-07-17,19:00,3.93,6.48599,5.938,2.78049,4.21124,6.043,0,3.53677,
2015-07-17,20:00,6.48124,7.88875,5.29199,3.8265,4.51724,5.30399,0,4.717,
2015-07-17,21:00,7.66325,7.52699,6.09149,5.92449,6.07074,4.573,0,5.60124,
2015-07-17,22:00,4.61349,7.23325,7.37299,4.49899,4.65599,2.447,0,4.76374,
2015-07-17,23:00,6.43275,8.31473,7.87099,6.31699,4.91149,0.3125,0,8.15274,
2015-07-18,00:00,5.96275,8.04724,8.58798,4.66149,3.14925,1.883,0,6.161,
2015-07-18,01:00,3.71099,7.23474,6.049,4.59799,3.64325,3.46,0,2.04047,
2015-07-18,02:00,1.7985,4.36575,2.16725,4.19474,2.814,3.545,0,3.90325,
2015-07-18,03:00,0.0192885,3.18362,1.25822,3.929,0.624574,3.626,0,3.74725,
2015-07-18,04:00,3.1465,3.09175,1.87732,1.37747,3.4255,2.893,0,1.21825,
2015-07-18,05:00,1.516,3.06725,0.457075,2.3365,2.34587,2.157,0,1.504,
2015-07-18,06:00,1.49875,3.5835,3.424,2.32625,0.611625,-4.77,0,0.985699,
2015-07-18,07:00,1.05282,5.42924,4.28199,2.576,3.661,0,0,1.51162,
2015-07-18,08:00,5.23624,5.90849,7.77274,2.50674,3.01184,-5.03899,0,3.12487,
2015-07-18,09:00,3.34925,3.58224,1.30332,1.34525,1.96075,1.488,0,1.692,
2015-07-18,10:00,2.01975,2.56357,2.2265,1.5745,1.71225,2.02,0,2.51974,
2015-07-18,11:00,-1.14832,-1.55255,0.390575,2.21375,1.0993,2.552,0,2.11775,
2015-07-18,12:00,-0.405132,1.52975,-0.0594499,0.562749,1.41732,2.605,0,-1.03502,
2015-07-18,13:00,4.76499,6.03075,4.44824,2.83525,5.89749,2.658,0,2.33908,
2015-07-18,14:00,4.643,9.73474,5.56674,4.74649,5.25974,4.781,0,1.99385,
2015-07-18,15:00,4.83549,6.24349,6.01775,4.4665,5.03574,6.882,0,4.76675,
2015-07-18,16:00,7.67074,7.29324,6.27299,5.65399,5.90599,7.452,0,7.65324,
2015-07-18,17:00,6.09274,4.21375,3.51075,2.91299,3.10975,8.021,0,0,
2015-07-18,18:00,6.07674,5.9175,6.52674,0.624274,3.6325,11.45,0,0,
2015-07-18,19:00,9.00223,9.71724,8.02299,3.40775,7.81749,14.87,0,3.55199,
2015-07-18,20:00,0,4.78199,2.53933,1.61602,3.045,6.697,0,2.48325,
2015-07-18,21:00,-1.17567,1.50921,0,3.71275,1.54893,-1.482,0,3.69575,
2015-07-18,22:00,2.27337,6.0255,2.70375,3.49825,3.0565,0.5639,0,3.3145,
2015-07-18,23:00,3.85199,6.27374,5.21899,3.35225,2.9515,2.609,0,4.53524,
2015-07-19,00:00,4.06099,4.44917,6.74249,4.5565,3.13995,3.54,0,5.28349,
2015-07-19,01:00,4.40825,3.94205,5.384,4.30225,2.6908,4.48,0,4.07774,
2015-07-19,02:00,3.28725,4.22274,5.81999,5.01724,4.02499,4.366,0,4.5555,
2015-07-19,03:00,4.01649,5.13374,4.89499,3.72625,4.01474,4.254,0,1.94447,
2015-07-19,04:00,5.50299,7.15125,8.55798,4.12349,5.61674,4.686,0,3.10075,
2015-07-19,05:00,5.73349,7.47999,6.60749,4.76924,6.18099,5.117,0,5.25275,
2015-07-19,06:00,4.37199,6.74799,4.15949,4.97924,5.18575,5.715,0,3.31099,
2015-07-19,07:00,4.83699,6.00499,3.966,4.464,3.98299,6.312,0,5.04174,
2015-07-19,08:00,4.313,6.09899,3.17849,3.68475,3.39375,6.31599,0,3.41949,
2015-07-19,09:00,4.07849,5.91299,3.7015,3.9945,2.677,6.314,0,2.36375,
2015-07-19,10:00,4.78349,4.56674,4.0695,5.83949,4.24274,6.46799,0,4.95425,
2015-07-19,11:00,6.26649,7.09049,5.71874,2.88425,5.65524,6.615,0,2.256,
2015-07-19,12:00,5.57649,8.13249,2.1505,4.74725,5.01599,7.282,0,3.0885,
2015-07-19,13:00,4.28075,4.187,3.3765,4.00299,3.96275,7.95,0,2.26577,
2015-07-19,14:00,3.481,7.5535,4.38974,4.56774,6.08749,6.23499,0,3.52874,
2015-07-19,15:00,2.726,5.62424,4.80399,5.088,4.76949,4.528,0,4.90424,
2015-07-19,16:00,6.51374,6.63424,5.70799,3.75774,4.87174,7.661,0,4.36575,
2015-07-19,17:00,2.13225,3.933,4.06725,3.63,2.66899,10.77,0,4.21099,
2015-07-19,18:00,3.70274,5.04124,7.69249,4.215,4.3195,9.99599,0,5.23349,
2015-07-19,19:00,5.03725,5.92874,6.40049,4.60525,3.85575,9.20399,0,4.47399,
2015-07-19,20:00,3.7578,5.75649,4.69049,3.36924,5.28549,7.048,0,3.54399,
2015-07-19,21:00,4.85624,6.22974,4.90749,4.37,3.89574,4.893,0,5.65849,
2015-07-19,22:00,4.8035,7.6665,5.60799,3.078,5.33624,4.425,0,2.449,
2015-07-19,23:00,3.64249,7.49999,6.21275,3.52775,3.99125,3.951,0,3.29,
2015-07-20,00:00,3.80624,6.10999,3.75425,2.36175,2.25657,4.504,0,2.49475,
2015-07-20,01:00,5.24274,9.62173,6.8,4.39175,8.55399,5.056,0,3.48825,
2015-07-20,02:00,3.43299,6.33649,2.9915,3.557,3.748,4.38,0,5.12049,
2015-07-20,03:00,2.66725,5.44074,4.43475,2.93675,4.08099,3.697,0,2.10475,
2015-07-20,04:00,2.73047,5.18999,3.32375,4.20174,3.4095,3.953,0,5.16174,
2015-07-20,05:00,2.52025,6.064,2.571,5.07625,4.14324,4.209,0,4.60874,
2015-07-20,06:00,4.07524,7.03249,2.7975,4.74625,3.47449,4.202,0,4.7615,
2015-07-20,07:00,5.63525,7.58724,4.73474,4.67124,5.00449,4.19399,0,3.6265,
2015-07-20,08:00,5.66399,8.99773,6.314,6.57249,5.62325,5.296,0,5.11575,
2015-07-20,09:00,7.19474,8.88148,9.54774,6.61099,5.32624,6.406,0,3.90525,
2015-07-20,10:00,7.39224,7.54099,6.33999,6.14925,5.31499,6.877,0,3.09425,
2015-07-20,11:00,4.79427,3.56981,4.87874,7.68849,2.45975,7.34599,0,4.34074,
2015-07-20,12:00,9.26399,10.3207,6.22549,5.1265,4.86349,6.598,0,4.06532,
2015-07-20,13:00,4.536,5.00674,4.59525,0.898073,5.36274,5.865,0,0,
2015-07-20,14:00,8.69199,8.10173,6.93799,6.68124,6.16899,4.974,0,0,
2015-07-20,15:00,6.32375,7.76899,0.879924,9.15999,5.74224,4.09299,0,0,
2015-07-20,16:00,11.046,12.81,4.02999,4.76324,8.8055,7.32,0,0,
2015-07-20,17:00,8.76524,3.17775,10.1375,4.92474,1.80567,8.44899,0,0,
2015-07-20,18:00,7.26749,5.16933,0.936451,5.26349,5.34525,7.226,0,0,
2015-07-20,19:00,-0.673223,3.46949,-0.690651,2.84724,4.21249,3.89,0,0,
2015-07-20,20:00,1.9602,5.189,0.0456748,4.35674,3.11075,2.973,0,0,
2015-07-20,21:00,3.65512,11.5772,8.19998,3.045,5.53149,2.052,0,3.327,
2015-07-20,22:00,7.39224,11.7775,9.40474,3.37425,8.383,1.306,0,3.258,
2015-07-20,23:00,8.43898,9.72049,6.83949,3.0485,5.44199,0.559199,0,3.5242,
2015-07-21,00:00,5.37249,7.02799,4.65074,3.21099,4.93999,0.9648,0,3.21949,
2015-07-21,01:00,4.7755,5.79299,6.94099,6.11575,4.73125,1.377,0,3.72324,
2015-07-21,02:00,2.5825,6.32299,6.48599,3.38875,4.56799,0.9456,0,2.99675,
2015-07-21,03:00,1.485,4.395,2.30725,2.688,2.61175,0.511399,0,3.2938,
2015-07-21,04:00,2.24874,4.98425,2.79,4.6245,3.98249,1.55,0,4.45124,
2015-07-21,05:00,0.463375,4.07899,3.21825,2.37625,4.173,2.584,0,1.4995,
2015-07-21,06:00,2.3325,3.3435,1.33052,1.931,4.71849,2.954,0,1.5565,
2015-07-21,07:00,3.66899,5.3205,2.69612,3.812,3.6055,3.322,0,1.46557,
2015-07-21,08:00,3.81775,7.46224,4.39774,3.34249,2.764,4.272,0,1.98537,
2015-07-21,09:00,2.9436,6.67849,1.33462,4.39549,6.01299,5.20699,0,3.69349,
2015-07-21,10:00,1.87507,3.09875,-0.946374,2.2053,1.589,6.529,0,1.3364,
2015-07-21,11:00,2.3785,5.46974,1.9823,-0.252837,0.255125,7.215,0,0.22825,
2015-07-21,12:00,1.65469,3.56052,2.70225,0.790361,0.17753,3.33,0,1.67225,
2015-07-21,13:00,1.63675,6.09224,3.19107,-0.479249,2.64975,-1.195,0,1.33302,
2015-07-21,14:00,4.41199,7.35399,3.99049,2.57967,4.71375,0,0,3.5216,
2015-07-21,15:00,4.56192,4.409,3.954,2.9395,1.7834,0,0,1.26807,
2015-07-21,16:00,3.69675,7.44224,6.699,5.77574,4.4175,-5.008,0,0,
2015-07-21,17:00,3.1825,7.33524,3.35675,3.33475,3.17875,3.046,0,2.38515,
2015-07-21,18:00,6.2505,6.03549,13.1442,2.0945,3.6165,4.03,0,3.50875,
2015-07-21,19:00,4.55149,6.24024,6.14974,1.25705,2.57075,5.019,0,-0.735999,
2015-07-21,20:00,7.422,4.49075,4.923,2.2625,2.93349,-1.218,0,1.88355,
2015-07-21,21:00,5.44174,6.11399,5.98824,0.760449,4.76824,0,0,1.58467,
2015-07-21,22:00,7.79074,7.56799,6.50574,2.8265,5.89224,-4.987,0,1.99355,
2015-07-21,23:00,5.03649,6.67974,5.34899,3.85749,4.32349,-2.485,0,2.99775,
2015-07-22,00:00,1.29397,1.6116,2.28075,1.2704,2.3785,0.4113,0,2.4555,
2015-07-22,01:00,2.2354,2.9404,2.43399,2.18935,2.75805,3.315,0,1.4766,
2015-07-22,02:00,1.04595,1.97525,1.09772,1.339,1.87225,3.14,0,1.7448,
2015-07-22,03:00,2.61625,3.67324,0.743699,1.59525,2.3435,2.973,0,1.34145,
2015-07-22,04:00,2.06824,4.13625,3.2595,1.9335,2.74725,1.111,0,1.28775,
2015-07-22,05:00,0.614424,3.667,2.02349,2.33225,2.923,-0.7528,0,1.59607,
2015-07-22,06:00,2.44275,5.44049,0.829724,3.05899,3.5345,1.327,0,2.5565,
2015-07-22,07:00,3.48025,4.14799,2.47775,4.05999,2.624,3.407,0,2.5715,
2015-07-22,08:00,4.73499,9.36774,4.87574,4.16149,3.26125,4.258,0,3.3085,
2015-07-22,09:00,5.34724,8.17374,6.18575,4.71375,5.68974,2.474,0,2.993,
2015-07-22,10:00,6.119,7.2775,6.13374,4.66574,5.20774,5.725,0,4.63774,
2015-07-22,11:00,6.342,10.788,7.47049,5.48724,6.53974,4.355,0,5.39974,
2015-07-22,12:00,3.6695,7.57825,6.325,5.29949,6.3195,6.709,0,5.298,
2015-07-22,13:00,6.93599,4.7495,5.22199,3.45024,4.9835,7.077,0,4.78324,
2015-07-22,14:00,6.17599,8.00299,6.76199,7.73349,7.03674,6.688,0,9.89198,
2015-07-22,15:00,6.91799,6.74924,6.5845,3.51974,5.83875,6.307,0,3.2655,
2015-07-22,16:00,7.04074,7.81999,4.41149,5.9185,5.57649,6.633,0,7.0005,
2015-07-22,17:00,7.32299,8.40599,4.74625,5.98274,4.77149,6.959,0,4.75024,
2015-07-22,18:00,5.66474,9.51523,8.84674,5.48875,6.46374,7.084,0,6.61524,
2015-07-22,19:00,5.10349,6.30875,7.33125,5.83899,5.65224,7.202,0,5.90074,
2015-07-22,20:00,6.13974,8.42973,6.17049,4.881,5.27349,7.709,0,4.89474,
2015-07-22,21:00,4.19249,7.2795,9.62199,5.77924,5.52574,8.241,0,6.7785,
2015-07-22,22:00,2.50275,5.10849,3.9879,4.64124,3.1285,6.41599,0,5.06261,
2015-07-22,23:00,3.39075,8.35825,4.90575,2.3215,3.89775,4.578,0,0.0877751,
2015-07-23,00:00,2.78172,8.57498,6.509,1.69785,6.02224,3.909,0,1.81307,
2015-07-23,01:00,1.19465,3.69725,3.32075,3.048,4.08775,3.233,0,2.30525,
2015-07-23,02:00,0.2757,2.2923,1.46607,2.975,2.44374,2.797,0,2.37575,
2015-07-23,03:00,5.78175,8.50598,5.26125,2.47,5.22025,2.36,0,2.4815,
2015-07-23,04:00,3.4865,8.86949,5.54499,3.518,5.463,2.779,0,3.55325,
2015-07-23,05:00,3.80925,7.85124,5.4715,3.6615,5.82249,3.198,0,3.73949,
2015-07-23,06:00,3.89825,6.68475,3.58425,4.23899,9.60324,4.077,0,4.22174,
2015-07-23,07:00,7.63074,8.25299,5.82524,4.54224,6.04624,4.952,0,3.81525,
2015-07-23,08:00,5.70274,7.28224,6.60374,3.49825,5.84899,5.188,0,2.85725,
2015-07-23,09:00,6.27824,9.97723,5.07999,3.72975,7.27125,5.42599,0,3.9915,
2015-07-23,10:00,7.21124,10.3025,6.76299,5.19199,7.86099,5.779,0,4.72874,
2015-07-23,11:00,7.27074,6.57199,6.12599,2.568,5.13149,6.13,0,1.89272,
2015-07-23,12:00,9.15248,15.1827,11.4792,4.45,8.25998,3.017,0,4.40775,
2015-07-23,13:00,4.91949,6.8875,12.8172,4.81174,2.2765,-0.09207,0,3.03062,
2015-07-23,14:00,0.872399,10.2812,0.423775,6.25024,4.87775,2.148,0,7.39574,
2015-07-23,15:00,5.52699,9.86723,0.4683,4.56499,3.81725,4.38699,0,-1.1456,
2015-07-23,16:00,4.29109,7.40224,-0.9142,3.98775,2.79092,3.858,0,6.45424,
2015-07-23,17:00,1.72137,3.6905,2.6985,4.01574,4.1505,3.325,0,4.80125,
2015-07-23,18:00,3.12417,2.30625,1.4417,3.1705,3.4145,3.688,0,0.00119948,
2015-07-23,19:00,3.33875,3.82875,2.87925,2.4595,2.4188,4.05299,0,1.98767,
2015-07-23,20:00,2.144,-0.0260755,-0.678572,1.63292,0.942974,1.356,0,2.19612,
2015-07-23,21:00,2.66937,8.75774,3.26175,3.87,5.606,-1.336,0,3.852,
2015-07-23,22:00,5.952,5.51475,7.57199,3.40025,5.05449,0.580799,0,3.18525,
2015-07-23,23:00,3.58525,4.2065,4.81774,4.24224,5.617,2.5,0,4.70149,
2015-07-24,00:00,3.33475,5.727,3.5275,3.411,3.97175,2.966,0,3.056,
2015-07-24,01:00,3.72575,4.51199,4.51099,3.901,2.888,3.435,0,4.25324,
2015-07-24,02:00,4.68274,5.16049,4.97549,3.92175,4.22324,3.897,0,5.2495,
2015-07-24,03:00,4.87174,6.87174,5.53624,4.53124,5.90649,4.356,0,4.2515,
2015-07-24,04:00,5.03424,7.17774,5.203,4.54575,5.25624,4.674,0,4.17324,
2015-07-24,05:00,5.69399,6.702,6.34549,3.6525,7.05949,4.993,0,4.09299,
2015-07-24,06:00,5.92624,7.034,5.87225,4.34449,6.30924,5.295,0,4.29824,
2015-07-24,07:00,6.08199,9.25949,5.853,4.58824,6.5815,5.591,0,3.6545,
2015-07-24,08:00,6.2225,9.06075,8.47849,4.07249,6.02174,4.88499,0,4.32825,
2015-07-24,09:00,5.64824,9.14273,4.93524,2.98825,6.41349,4.17999,0,2.14637,
2015-07-24,10:00,5.31525,7.629,1.98525,3.63925,5.5535,1.263,0,4.00574,
2015-07-24,11:00,1.77525,4.883,4.66049,3.82725,4.76125,-1.627,0,2.68425,
2015-07-24,12:00,0.665972,2.42276,3.28474,4.68224,2.40027,1.507,0,4.89474,
2015-07-24,13:00,4.60099,-1.5779,-0.480749,0.937474,1.621,4.63499,0,-0.324074,
